frame.time,ip.src,ip.dst,ip.proto,tcp.flags,tcp.seq,tcp.window_size,frame.len,label,attack_type
2025-12-08 16:16:06.836860,192.168.3.129,10.0.2.56,17,18,890814,3645,373,0,normal
2025-12-08 16:16:03.161860,192.168.4.85,10.0.4.165,17,16,483505,1118,481,0,normal
2025-12-08 16:16:22.896860,198.51.58.94,10.0.3.140,6,2,6054,718,77,1,syn_flood
2025-12-08 16:15:47.781860,192.168.3.50,10.0.5.246,6,18,1597910,15003,225,0,normal
2025-12-08 16:16:22.795860,198.51.37.80,10.0.2.24,6,2,6780,906,143,1,syn_flood
2025-12-08 16:16:22.501860,198.51.167.165,10.0.0.197,6,2,5577,884,187,1,syn_flood
2025-12-08 16:16:22.504860,198.51.150.186,10.0.0.71,6,2,7715,58,122,1,syn_flood
2025-12-08 16:16:14.147860,192.168.0.174,10.0.4.58,17,16,1314036,6284,123,0,normal
2025-12-08 16:16:05.839860,192.168.0.152,10.0.3.11,6,18,763861,19977,275,0,normal
2025-12-08 16:15:41.380860,192.168.5.114,10.0.3.159,17,16,254049,13123,800,0,normal
2025-12-08 16:16:08.940860,192.168.5.76,10.0.4.160,6,24,986449,3046,726,0,normal
2025-12-08 16:16:21.866860,192.168.4.184,10.0.4.215,17,18,1552188,6808,436,0,normal
2025-12-08 16:15:55.887860,192.168.1.252,10.0.0.18,6,18,1417087,17310,340,0,normal
2025-12-08 16:16:05.819860,192.168.5.161,10.0.4.102,17,24,1527619,18356,261,0,normal
2025-12-08 16:16:23.922860,198.51.247.75,10.0.4.54,6,2,9890,761,158,1,syn_flood
2025-12-08 16:16:23.271860,198.51.205.196,10.0.0.232,6,2,6688,548,66,1,syn_flood
2025-12-08 16:16:20.026860,192.168.1.22,10.0.3.133,6,24,1173226,8780,194,0,normal
2025-12-08 16:16:13.237860,192.168.0.203,10.0.3.205,17,18,33893,14724,544,0,normal
2025-12-08 16:15:42.385860,192.168.1.208,10.0.4.55,6,16,1205660,1499,444,0,normal
2025-12-08 16:15:50.117860,192.168.4.214,10.0.3.140,17,24,827536,8947,159,0,normal
2025-12-08 16:15:49.140860,192.168.2.154,10.0.3.167,6,16,1542825,15893,607,0,normal
2025-12-08 16:15:52.845860,192.168.4.142,10.0.1.219,6,24,1742501,15324,735,0,normal
2025-12-08 16:15:38.407860,192.168.0.35,10.0.5.164,6,16,629393,12659,644,0,normal
2025-12-08 16:16:14.484860,192.168.3.70,10.0.0.234,6,16,190798,3463,183,0,normal
2025-12-08 16:16:08.000860,192.168.0.219,10.0.4.39,6,16,1349158,17433,276,0,normal
2025-12-08 16:16:09.492860,192.168.2.146,10.0.2.48,6,24,1272840,3775,474,0,normal
2025-12-08 16:16:22.881860,198.51.75.120,10.0.5.123,6,2,7089,449,91,1,syn_flood
2025-12-08 16:15:54.682860,192.168.1.182,10.0.3.90,17,16,41258,18059,654,0,normal
2025-12-08 16:16:09.358860,192.168.4.7,10.0.0.154,17,16,641717,5720,391,0,normal
2025-12-08 16:16:00.128860,192.168.3.247,10.0.4.219,6,24,915048,6918,704,0,normal
2025-12-08 16:16:24.763860,203.0.181.112,10.0.2.57,17,0,0,117,1286,1,udp_flood
2025-12-08 16:16:22.760860,198.51.249.159,10.0.3.130,6,2,6836,727,92,1,syn_flood
2025-12-08 16:15:59.335860,192.168.1.145,10.0.0.19,6,16,586322,7115,612,0,normal
2025-12-08 16:16:23.475860,198.51.146.81,10.0.0.4,6,2,4293,295,180,1,syn_flood
2025-12-08 16:15:54.483860,192.168.5.214,10.0.0.129,17,16,1698375,9929,679,0,normal
2025-12-08 16:16:17.680860,192.168.1.251,10.0.5.181,17,24,4250,7221,560,0,normal
2025-12-08 16:15:49.729860,192.168.0.145,10.0.2.192,17,18,38673,10843,66,0,normal
2025-12-08 16:16:24.576860,203.0.61.157,10.0.1.55,17,0,0,103,1143,1,udp_flood
2025-12-08 16:16:09.631860,192.168.4.199,10.0.5.9,6,16,473335,11368,279,0,normal
2025-12-08 16:15:31.017860,192.168.5.199,10.0.2.200,17,24,266226,18528,405,0,normal
2025-12-08 16:15:34.478860,192.168.5.163,10.0.0.222,6,16,26526,11209,644,0,normal
2025-12-08 16:15:57.955860,192.168.5.189,10.0.0.57,17,24,526328,16197,578,0,normal
2025-12-08 16:15:48.470860,192.168.0.177,10.0.4.214,6,24,289517,9376,378,0,normal
2025-12-08 16:16:24.509860,203.0.193.123,10.0.5.224,17,0,0,136,1399,1,udp_flood
2025-12-08 16:16:25.003860,198.51.192.226,10.0.4.10,6,0,9029,857,106,1,port_scan
2025-12-08 16:16:23.232860,198.51.124.169,10.0.1.54,6,2,3417,317,139,1,syn_flood
2025-12-08 16:16:24.490860,203.0.153.190,10.0.4.224,17,0,0,55,1434,1,udp_flood
2025-12-08 16:15:52.297860,192.168.1.105,10.0.5.32,6,18,1937752,5131,746,0,normal
2025-12-08 16:16:10.167860,192.168.1.49,10.0.4.219,17,16,895752,1355,731,0,normal
2025-12-08 16:16:10.639860,192.168.1.152,10.0.4.35,6,18,1324337,11003,556,0,normal
2025-12-08 16:15:57.143860,192.168.5.138,10.0.2.220,17,18,580249,12010,471,0,normal
2025-12-08 16:16:22.428860,192.168.1.149,10.0.2.186,6,18,1105395,10191,563,0,normal
2025-12-08 16:15:53.569860,192.168.5.191,10.0.5.145,17,24,819996,4656,380,0,normal
2025-12-08 16:16:16.094860,192.168.3.220,10.0.4.146,17,18,1038066,13939,393,0,normal
2025-12-08 16:15:38.372860,192.168.1.69,10.0.3.223,6,18,1419605,10979,416,0,normal
2025-12-08 16:16:24.673860,203.0.53.228,10.0.2.165,17,0,0,190,1432,1,udp_flood
2025-12-08 16:16:16.089860,192.168.4.152,10.0.2.113,6,24,1806981,11752,430,0,normal
2025-12-08 16:16:14.094860,192.168.5.113,10.0.0.203,17,24,325916,9562,718,0,normal
2025-12-08 16:16:22.842860,198.51.15.27,10.0.1.29,6,2,6656,170,92,1,syn_flood
2025-12-08 16:15:41.019860,192.168.0.122,10.0.4.61,17,24,1508457,1445,728,0,normal
2025-12-08 16:15:44.883860,192.168.0.129,10.0.4.47,17,16,1868761,4475,107,0,normal
2025-12-08 16:15:32.657860,192.168.2.93,10.0.5.162,6,18,1880257,18418,166,0,normal
2025-12-08 16:15:43.338860,192.168.4.109,10.0.2.104,6,16,1552022,5453,594,0,normal
2025-12-08 16:16:12.052860,192.168.1.35,10.0.3.201,17,24,914595,7695,457,0,normal
2025-12-08 16:16:24.544860,203.0.170.25,10.0.0.117,17,0,0,30,1129,1,udp_flood
2025-12-08 16:16:15.259860,192.168.5.152,10.0.0.175,6,16,1029474,7054,316,0,normal
2025-12-08 16:15:32.568860,192.168.0.97,10.0.0.41,6,18,909737,9421,250,0,normal
2025-12-08 16:16:17.773860,192.168.5.209,10.0.0.160,6,24,1085289,19779,323,0,normal
2025-12-08 16:15:44.843860,192.168.0.155,10.0.5.220,6,18,1280838,19759,631,0,normal
2025-12-08 16:15:49.768860,192.168.1.27,10.0.1.5,17,24,142836,19010,557,0,normal
2025-12-08 16:15:54.557860,192.168.3.152,10.0.1.32,6,24,1089570,13249,296,0,normal
2025-12-08 16:16:25.263860,198.51.89.151,10.0.3.100,6,2,36206,4746,125,1,port_scan
2025-12-08 16:15:46.428860,192.168.3.173,10.0.5.72,6,18,335916,6953,279,0,normal
2025-12-08 16:16:07.850860,192.168.4.68,10.0.2.140,6,18,1794133,2254,226,0,normal
2025-12-08 16:15:32.375860,192.168.5.106,10.0.5.172,17,18,1520241,16294,400,0,normal
2025-12-08 16:16:01.214860,192.168.3.236,10.0.2.51,17,24,1023923,18569,389,0,normal
2025-12-08 16:15:50.826860,192.168.3.249,10.0.3.63,6,16,1991897,17044,618,0,normal
2025-12-08 16:16:17.086860,192.168.5.116,10.0.5.253,17,24,1554976,1359,199,0,normal
2025-12-08 16:16:23.093860,198.51.20.61,10.0.2.119,6,2,1980,98,121,1,syn_flood
2025-12-08 16:16:22.200860,192.168.2.154,10.0.1.17,6,24,902800,14403,533,0,normal
2025-12-08 16:16:06.537860,192.168.3.183,10.0.1.173,6,18,162927,10274,67,0,normal
2025-12-08 16:16:23.402860,198.51.212.39,10.0.3.243,6,2,5659,902,93,1,syn_flood
2025-12-08 16:16:09.353860,192.168.2.177,10.0.2.23,17,18,159051,9426,162,0,normal
2025-12-08 16:15:33.636860,192.168.2.239,10.0.4.222,6,24,769093,3870,88,0,normal
2025-12-08 16:15:36.796860,192.168.3.248,10.0.1.217,6,18,642147,19730,662,0,normal
2025-12-08 16:16:13.431860,192.168.5.104,10.0.0.107,17,16,1618563,7669,287,0,normal
2025-12-08 16:16:23.189860,198.51.145.108,10.0.1.232,6,2,6227,271,94,1,syn_flood
2025-12-08 16:16:19.972860,192.168.1.98,10.0.2.83,6,18,550668,9340,242,0,normal
2025-12-08 16:16:18.246860,192.168.3.234,10.0.2.81,6,24,424304,2806,494,0,normal
2025-12-08 16:16:21.767860,192.168.3.12,10.0.4.114,17,24,1255406,6071,127,0,normal
2025-12-08 16:16:13.058860,192.168.4.212,10.0.3.152,6,18,1552369,15750,386,0,normal
2025-12-08 16:16:24.788860,203.0.91.33,10.0.0.178,17,0,0,85,1095,1,udp_flood
2025-12-08 16:15:55.905860,192.168.3.17,10.0.0.119,17,24,480988,7081,226,0,normal
2025-12-08 16:15:39.284860,192.168.0.228,10.0.1.195,6,24,1694320,12236,405,0,normal
2025-12-08 16:15:54.311860,192.168.4.74,10.0.2.232,6,24,1824951,6318,73,0,normal
2025-12-08 16:15:45.114860,192.168.2.109,10.0.0.222,6,24,568506,4000,334,0,normal
2025-12-08 16:16:19.278860,192.168.2.251,10.0.3.234,17,18,791311,8591,351,0,normal
2025-12-08 16:16:24.801860,203.0.146.246,10.0.3.242,17,0,0,83,1538,1,udp_flood
2025-12-08 16:15:39.267860,192.168.2.160,10.0.5.232,6,18,1848793,13153,365,0,normal
2025-12-08 16:16:19.079860,192.168.5.204,10.0.4.30,6,24,1387551,14876,229,0,normal
2025-12-08 16:16:01.158860,192.168.4.23,10.0.5.101,17,16,221956,14684,63,0,normal
2025-12-08 16:15:31.628860,192.168.2.135,10.0.2.224,17,16,1578475,19464,222,0,normal
2025-12-08 16:16:05.173860,192.168.3.34,10.0.0.206,17,24,1089931,13727,441,0,normal
2025-12-08 16:15:48.359860,192.168.2.24,10.0.5.229,17,18,1487420,18623,216,0,normal
2025-12-08 16:16:25.058860,198.51.146.51,10.0.1.46,6,0,76993,4184,119,1,port_scan
2025-12-08 16:15:57.810860,192.168.4.189,10.0.3.19,17,24,137165,3305,323,0,normal
2025-12-08 16:16:18.612860,192.168.4.98,10.0.0.219,17,16,1054591,11780,346,0,normal
2025-12-08 16:15:54.710860,192.168.0.120,10.0.1.183,6,24,1870482,15897,694,0,normal
2025-12-08 16:16:20.417860,192.168.1.113,10.0.5.169,6,16,963574,6275,526,0,normal
2025-12-08 16:16:19.020860,192.168.5.190,10.0.4.16,17,18,1532522,10890,470,0,normal
2025-12-08 16:15:42.204860,192.168.4.78,10.0.2.61,17,24,731217,10241,222,0,normal
2025-12-08 16:15:34.815860,192.168.0.129,10.0.5.254,6,18,1111677,10059,138,0,normal
2025-12-08 16:15:51.632860,192.168.4.68,10.0.2.43,17,16,489398,6927,341,0,normal
2025-12-08 16:15:56.271860,192.168.5.85,10.0.2.238,6,18,1468958,12907,461,0,normal
2025-12-08 16:16:04.442860,192.168.2.25,10.0.1.132,6,18,499371,6230,245,0,normal
2025-12-08 16:16:05.580860,192.168.4.102,10.0.5.214,6,16,1866244,19630,576,0,normal
2025-12-08 16:15:45.125860,192.168.0.211,10.0.5.118,6,16,645753,19243,73,0,normal
2025-12-08 16:15:35.464860,192.168.3.83,10.0.5.246,6,18,698253,6867,572,0,normal
2025-12-08 16:15:34.946860,192.168.0.228,10.0.2.225,6,16,965975,14732,376,0,normal
2025-12-08 16:16:24.860860,203.0.175.225,10.0.0.111,17,0,0,189,1259,1,udp_flood
2025-12-08 16:15:36.931860,192.168.3.149,10.0.4.200,6,16,618163,7170,654,0,normal
2025-12-08 16:15:32.032860,192.168.4.139,10.0.3.137,17,24,193327,2436,67,0,normal
2025-12-08 16:15:56.914860,192.168.0.192,10.0.5.7,17,24,1569294,2743,687,0,normal
2025-12-08 16:15:39.369860,192.168.1.46,10.0.1.191,17,16,1927474,3992,395,0,normal
2025-12-08 16:15:56.667860,192.168.4.212,10.0.4.243,6,24,1039950,13908,158,0,normal
2025-12-08 16:16:20.435860,192.168.1.131,10.0.4.164,17,24,147337,6911,341,0,normal
2025-12-08 16:15:39.384860,192.168.3.90,10.0.4.137,6,24,873959,7610,506,0,normal
2025-12-08 16:15:36.760860,192.168.1.170,10.0.3.86,6,18,751901,2937,474,0,normal
2025-12-08 16:15:58.513860,192.168.4.102,10.0.3.53,6,16,1811696,13748,565,0,normal
2025-12-08 16:16:02.806860,192.168.1.120,10.0.1.34,17,18,1228222,4058,465,0,normal
2025-12-08 16:16:25.110860,198.51.28.112,10.0.2.91,6,0,59680,3472,157,1,port_scan
2025-12-08 16:16:22.057860,192.168.2.222,10.0.0.217,6,16,73508,9292,150,0,normal
2025-12-08 16:16:13.837860,192.168.0.104,10.0.4.219,6,18,1303095,19238,426,0,normal
2025-12-08 16:15:40.265860,192.168.5.76,10.0.0.144,6,18,1837279,17089,270,0,normal
2025-12-08 16:16:18.803860,192.168.5.109,10.0.0.26,17,16,482058,8855,506,0,normal
2025-12-08 16:16:01.256860,192.168.3.200,10.0.1.208,6,24,14190,6260,340,0,normal
2025-12-08 16:16:06.032860,192.168.4.5,10.0.3.218,17,24,1547116,10719,519,0,normal
2025-12-08 16:16:24.891860,203.0.138.80,10.0.1.16,17,0,0,170,1114,1,udp_flood
2025-12-08 16:15:35.501860,192.168.1.75,10.0.5.157,6,16,1553056,12690,253,0,normal
2025-12-08 16:15:54.215860,192.168.4.191,10.0.3.85,6,24,1348736,15648,212,0,normal
2025-12-08 16:16:17.090860,192.168.3.194,10.0.1.241,6,24,503703,17854,514,0,normal
2025-12-08 16:15:53.657860,192.168.2.9,10.0.1.250,6,16,1911123,19083,386,0,normal
2025-12-08 16:16:01.938860,192.168.5.192,10.0.4.74,6,16,7510,5823,323,0,normal
2025-12-08 16:16:22.370860,192.168.0.182,10.0.4.230,6,24,537738,4142,128,0,normal
2025-12-08 16:16:21.547860,192.168.0.45,10.0.5.202,6,18,1225070,6116,99,0,normal
2025-12-08 16:15:51.274860,192.168.4.25,10.0.3.86,17,18,300350,16776,144,0,normal
2025-12-08 16:16:23.498860,198.51.185.237,10.0.2.152,6,2,4069,74,66,1,syn_flood
2025-12-08 16:16:08.702860,192.168.0.194,10.0.1.125,17,24,1652983,8260,486,0,normal
2025-12-08 16:15:59.509860,192.168.3.16,10.0.5.225,6,24,470665,17856,568,0,normal
2025-12-08 16:16:04.266860,192.168.1.117,10.0.2.144,6,24,297077,6938,255,0,normal
2025-12-08 16:15:46.624860,192.168.1.73,10.0.4.50,17,18,515799,15959,492,0,normal
2025-12-08 16:15:40.846860,192.168.1.198,10.0.2.164,6,24,765662,12732,117,0,normal
2025-12-08 16:16:21.740860,192.168.1.116,10.0.4.226,6,24,400366,12334,319,0,normal
2025-12-08 16:15:57.082860,192.168.4.142,10.0.0.161,17,18,661497,2765,715,0,normal
2025-12-08 16:15:53.622860,192.168.5.37,10.0.0.43,17,18,722728,4980,324,0,normal
2025-12-08 16:15:39.159860,192.168.5.131,10.0.0.3,17,18,4517,12377,158,0,normal
2025-12-08 16:16:21.526860,192.168.5.222,10.0.2.130,6,24,695319,13552,386,0,normal
2025-12-08 16:15:33.170860,192.168.0.45,10.0.1.76,17,18,14849,17872,197,0,normal
2025-12-08 16:16:23.280860,198.51.237.234,10.0.2.91,6,2,6082,20,177,1,syn_flood
2025-12-08 16:16:24.555860,203.0.147.110,10.0.2.249,17,0,0,68,1078,1,udp_flood
2025-12-08 16:16:14.966860,192.168.0.52,10.0.0.171,17,24,1720520,10010,185,0,normal
2025-12-08 16:16:04.922860,192.168.1.137,10.0.3.100,6,24,1190368,1682,474,0,normal
2025-12-08 16:16:24.185860,203.0.32.58,10.0.5.244,17,0,0,80,1222,1,udp_flood
2025-12-08 16:16:22.816860,198.51.233.165,10.0.5.235,6,2,422,572,92,1,syn_flood
2025-12-08 16:16:23.373860,198.51.201.124,10.0.4.178,6,2,7495,605,151,1,syn_flood
2025-12-08 16:16:06.258860,192.168.0.160,10.0.2.50,6,24,1589271,15501,183,0,normal
2025-12-08 16:16:17.218860,192.168.0.195,10.0.3.8,6,16,1150514,15567,666,0,normal
2025-12-08 16:15:54.533860,192.168.3.150,10.0.4.241,17,16,1638709,3757,120,0,normal
2025-12-08 16:16:15.159860,192.168.5.187,10.0.4.238,6,24,1101921,2462,155,0,normal
2025-12-08 16:16:04.354860,192.168.5.68,10.0.1.166,6,16,1442510,16659,137,0,normal
2025-12-08 16:16:00.841860,192.168.1.13,10.0.1.207,6,16,1962560,8954,233,0,normal
2025-12-08 16:15:43.927860,192.168.0.202,10.0.2.107,6,24,465079,11917,348,0,normal
2025-12-08 16:16:23.641860,198.51.39.228,10.0.3.2,6,2,5358,617,199,1,syn_flood
2025-12-08 16:16:24.798860,203.0.59.145,10.0.5.52,17,0,0,115,1129,1,udp_flood
2025-12-08 16:16:24.859860,203.0.208.95,10.0.3.74,17,0,0,111,1458,1,udp_flood
2025-12-08 16:16:03.426860,192.168.2.64,10.0.5.237,6,16,927691,15208,399,0,normal
2025-12-08 16:16:20.370860,192.168.2.247,10.0.2.248,17,24,25319,10317,442,0,normal
2025-12-08 16:15:55.408860,192.168.0.222,10.0.5.57,6,16,1318885,18153,111,0,normal
2025-12-08 16:15:43.598860,192.168.4.140,10.0.5.239,6,18,440623,13133,494,0,normal
2025-12-08 16:15:49.763860,192.168.1.97,10.0.2.156,6,18,58350,18761,731,0,normal
2025-12-08 16:16:07.397860,192.168.0.28,10.0.5.118,6,24,1980114,5225,63,0,normal
2025-12-08 16:15:38.111860,192.168.5.103,10.0.1.117,6,18,10857,15606,568,0,normal
2025-12-08 16:16:16.565860,192.168.0.10,10.0.4.12,6,18,1202795,19731,733,0,normal
2025-12-08 16:15:54.268860,192.168.2.116,10.0.1.111,6,24,1796592,7763,470,0,normal
2025-12-08 16:15:58.955860,192.168.2.186,10.0.1.96,6,24,1052036,18053,330,0,normal
2025-12-08 16:15:55.694860,192.168.0.207,10.0.1.126,17,16,1156105,8373,395,0,normal
2025-12-08 16:16:03.638860,192.168.0.21,10.0.4.11,17,24,317881,13734,106,0,normal
2025-12-08 16:16:21.702860,192.168.5.104,10.0.5.230,17,24,133337,14913,413,0,normal
2025-12-08 16:15:37.169860,192.168.5.16,10.0.0.69,17,16,858378,17810,177,0,normal
2025-12-08 16:16:22.830860,198.51.213.51,10.0.0.181,6,2,7526,84,68,1,syn_flood
2025-12-08 16:16:00.002860,192.168.1.4,10.0.2.98,6,24,1690135,5222,559,0,normal
2025-12-08 16:16:19.137860,192.168.2.198,10.0.2.174,6,18,1512333,17506,151,0,normal
2025-12-08 16:15:31.364860,192.168.0.161,10.0.5.16,17,16,344336,4126,195,0,normal
2025-12-08 16:15:34.249860,192.168.2.96,10.0.1.114,6,24,233309,3319,235,0,normal
2025-12-08 16:15:51.427860,192.168.2.105,10.0.1.205,6,18,973725,12671,734,0,normal
2025-12-08 16:16:23.264860,198.51.203.183,10.0.5.90,6,2,8394,470,166,1,syn_flood
2025-12-08 16:16:08.429860,192.168.0.4,10.0.3.159,6,24,1628187,10450,668,0,normal
2025-12-08 16:15:35.336860,192.168.5.3,10.0.5.19,17,24,1124353,14303,86,0,normal
2025-12-08 16:16:18.426860,192.168.3.212,10.0.5.182,17,24,643176,5984,169,0,normal
2025-12-08 16:15:41.107860,192.168.1.220,10.0.3.90,6,24,1467061,11854,241,0,normal
2025-12-08 16:16:19.485860,192.168.1.220,10.0.1.23,6,18,1455119,15779,705,0,normal
2025-12-08 16:15:57.952860,192.168.5.142,10.0.2.187,6,24,483857,8048,290,0,normal
2025-12-08 16:16:23.684860,198.51.169.188,10.0.5.20,6,2,4190,19,149,1,syn_flood
2025-12-08 16:15:41.964860,192.168.3.148,10.0.2.150,6,16,676134,1669,398,0,normal
2025-12-08 16:16:24.042860,203.0.102.97,10.0.1.197,17,0,0,56,1157,1,udp_flood
2025-12-08 16:16:23.282860,198.51.172.202,10.0.4.231,6,2,9660,803,117,1,syn_flood
2025-12-08 16:16:10.336860,192.168.2.60,10.0.5.116,17,24,783212,8042,800,0,normal
2025-12-08 16:16:15.941860,192.168.0.4,10.0.1.239,17,18,1334162,15402,271,0,normal
2025-12-08 16:16:25.119860,198.51.175.19,10.0.4.75,6,2,37947,1863,67,1,port_scan
2025-12-08 16:15:57.107860,192.168.2.92,10.0.0.186,6,18,1406756,1353,585,0,normal
2025-12-08 16:16:02.912860,192.168.4.108,10.0.0.229,17,16,459853,17671,553,0,normal
2025-12-08 16:15:45.417860,192.168.1.123,10.0.0.88,17,16,1861313,16222,403,0,normal
2025-12-08 16:16:20.189860,192.168.0.230,10.0.0.33,17,16,154391,14266,786,0,normal
2025-12-08 16:16:03.356860,192.168.1.44,10.0.0.33,17,16,651146,2054,545,0,normal
2025-12-08 16:16:07.880860,192.168.0.73,10.0.5.218,6,18,1981572,9074,305,0,normal
2025-12-08 16:15:36.989860,192.168.0.79,10.0.2.77,17,16,1274898,11036,148,0,normal
2025-12-08 16:15:34.798860,192.168.2.202,10.0.0.135,6,18,1576720,14798,732,0,normal
2025-12-08 16:15:46.540860,192.168.1.157,10.0.5.115,6,18,284059,4930,292,0,normal
2025-12-08 16:16:02.205860,192.168.3.132,10.0.1.174,17,18,559628,16502,474,0,normal
2025-12-08 16:15:40.869860,192.168.1.100,10.0.1.212,6,16,919553,11717,217,0,normal
2025-12-08 16:15:49.557860,192.168.5.160,10.0.5.138,17,24,1544921,1762,480,0,normal
2025-12-08 16:15:43.078860,192.168.5.95,10.0.1.223,17,18,1003463,7121,746,0,normal
2025-12-08 16:16:07.141860,192.168.1.41,10.0.1.46,17,16,104100,1298,577,0,normal
2025-12-08 16:16:03.715860,192.168.3.65,10.0.2.77,6,18,914401,16708,382,0,normal
2025-12-08 16:16:06.594860,192.168.4.39,10.0.2.25,6,18,1763992,10766,467,0,normal
2025-12-08 16:16:03.533860,192.168.5.140,10.0.2.98,6,16,1648593,3506,693,0,normal
2025-12-08 16:16:22.720860,198.51.138.26,10.0.4.6,6,2,9529,285,70,1,syn_flood
2025-12-08 16:16:17.517860,192.168.5.221,10.0.3.30,17,16,586509,12898,391,0,normal
2025-12-08 16:15:32.618860,192.168.5.215,10.0.2.56,6,18,292248,2387,190,0,normal
2025-12-08 16:15:54.946860,192.168.2.221,10.0.5.242,6,16,1485262,16789,776,0,normal
2025-12-08 16:16:03.351860,192.168.2.166,10.0.1.159,6,18,1958539,15019,509,0,normal
2025-12-08 16:16:10.876860,192.168.1.91,10.0.2.216,17,16,272473,12140,292,0,normal
2025-12-08 16:16:02.996860,192.168.5.252,10.0.5.181,17,16,509015,8453,83,0,normal
2025-12-08 16:16:18.015860,192.168.4.137,10.0.5.237,17,16,1646058,9329,629,0,normal
2025-12-08 16:15:38.137860,192.168.4.48,10.0.1.221,17,16,1998740,15348,642,0,normal
2025-12-08 16:16:15.007860,192.168.4.93,10.0.4.22,6,18,519888,3326,681,0,normal
2025-12-08 16:16:12.630860,192.168.5.147,10.0.1.160,6,18,676189,11411,146,0,normal
2025-12-08 16:16:15.138860,192.168.5.23,10.0.1.71,17,16,658314,4866,67,0,normal
2025-12-08 16:15:32.877860,192.168.3.247,10.0.4.217,6,18,1353548,6102,266,0,normal
2025-12-08 16:15:38.832860,192.168.4.213,10.0.5.156,17,16,1483682,9355,460,0,normal
2025-12-08 16:16:24.789860,203.0.202.217,10.0.1.174,17,0,0,175,1533,1,udp_flood
2025-12-08 16:16:25.359860,198.51.115.128,10.0.2.141,6,0,4337,3690,103,1,port_scan
2025-12-08 16:15:57.505860,192.168.3.151,10.0.0.62,17,18,1094146,15917,119,0,normal
2025-12-08 16:16:22.796860,198.51.155.21,10.0.5.177,6,2,8871,498,126,1,syn_flood
2025-12-08 16:16:11.990860,192.168.0.26,10.0.4.136,6,18,1817203,2790,727,0,normal
2025-12-08 16:15:31.333860,192.168.2.166,10.0.3.64,17,18,1313174,11166,267,0,normal
2025-12-08 16:16:18.111860,192.168.1.195,10.0.0.61,17,16,310977,3793,774,0,normal
2025-12-08 16:15:39.280860,192.168.2.183,10.0.0.73,17,24,632636,6238,196,0,normal
2025-12-08 16:16:20.018860,192.168.5.136,10.0.3.155,17,16,1161818,1339,521,0,normal
2025-12-08 16:16:06.008860,192.168.4.188,10.0.4.67,6,24,1698201,17795,663,0,normal
2025-12-08 16:15:32.938860,192.168.0.98,10.0.1.201,6,18,223237,9160,585,0,normal
2025-12-08 16:15:43.476860,192.168.2.142,10.0.1.83,6,16,520045,8450,127,0,normal
2025-12-08 16:16:01.670860,192.168.5.142,10.0.2.137,6,18,1834738,12769,316,0,normal
2025-12-08 16:16:16.647860,192.168.0.62,10.0.0.39,17,24,1361363,8936,744,0,normal
2025-12-08 16:15:51.133860,192.168.1.18,10.0.1.113,6,24,248307,3702,263,0,normal
2025-12-08 16:16:00.182860,192.168.3.40,10.0.0.184,6,18,1790231,11116,231,0,normal
2025-12-08 16:15:46.584860,192.168.1.230,10.0.1.166,6,24,458685,8566,148,0,normal
2025-12-08 16:15:40.328860,192.168.0.208,10.0.3.155,17,24,236806,10055,224,0,normal
2025-12-08 16:16:08.009860,192.168.5.72,10.0.2.86,6,24,1435590,19666,454,0,normal
2025-12-08 16:15:58.283860,192.168.4.36,10.0.1.205,6,16,1629687,14298,156,0,normal
2025-12-08 16:16:05.774860,192.168.2.131,10.0.5.67,17,18,1998020,7301,771,0,normal
2025-12-08 16:16:14.243860,192.168.1.179,10.0.3.10,17,16,426322,7260,181,0,normal
